"Plants for all sectors,United States,multiple fuel types"
"https://www.eia.gov/beta/electricity/data/browser/#/topic/1?agg=2,0,1&fuel=vtvv&sec=g&geo=g&freq=A&datecode=2016&tab=overview&pin=&rse=0&maptype=0&ltype=pin&ctype=linechart&end=201710&start=200101"
"Mon Nov 25 2019 17:19:05 GMT-0800 (Pacific Standard Time)"
"Source: U.S. Energy Information Administration"
"Plant Name","Plant Code","State","Sector Name","Prime Movers","Fuel Types","Primary Technology"
"Valley (CA)",408,"CA","Electric Utility","CA, CT, GT","NG","Multiple"
"Valley (WI)",4042,"WI","Electric Utility","IC, ST","DFO, NG","Multiple"
"Valley Center",60509,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Valley Center 1",58906,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Valley Center 2",58907,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Valley Falls Hydroelectric Facility",50034,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Valley Queen Cheese",56274,"SD","IPP Non-CHP","IC","DFO","Petroleum Liquids"
"Valley Sanitary District WTP Solar",60824,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Valley View",487,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Valley View Solar",60247,"CO","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Valley View Transmission LLC",57434,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Valmont",477,"CO","Electric Utility","GT, ST","BIT, NG","Multiple"
"Valmont Combustion Turbine Project",55207,"CO","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Valparaiso Solar, LLC",58797,"IN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Van Sant Station",7318,"DE","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Van Slyke Solar Center, LLC",59761,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Vance Solar Farm, LLC",59928,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Vandalia",2165,"MO","Electric Utility","IC","DFO","Petroleum Liquids"
"Vanderbilt University Power Plant",52048,"TN","Commercial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Vandolah Power Station",55415,"FL","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Vansycle",55125,"OR","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Vansycle II Wind Energy Center",58324,"OR","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Vantage Wind Energy LLC",57188,"WA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Varick",2621,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Vasco Winds",57700,"CA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Vega Solar",59555,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Velva Windfarm LLC",56670,"ND","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Venable Solar 1",58289,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Venable Solar 2",58290,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Venice",913,"IL","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Venice Hydro",72,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Venice Resources Gas Recovery",54539,"MI","IPP Non-CHP","IC","LFG","Landfill Gas"
"Veolia ES Blackfoot Landfill Facility",58577,"IN","Electric Utility","IC","LFG","Landfill Gas"
"Veolia Energy Trenton L.P.",50094,"NJ","Commercial CHP","IC","NG","Natural Gas Internal Combustion Engine"
"Verdi",6531,"NV","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Vergennes 9",6519,"VT","Electric Utility","HY, IC","DFO, WAT","Multiple"
"Verizon-Torrance",59261,"CA","IPP Non-CHP","FC","NG","Other Natural Gas"
"Vermillion Energy Facility",55111,"IN","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Vernon",7436,"CA","Electric Utility","IC","DFO","Petroleum Liquids"
"Vernon Boulevard",7909,"NY","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Vernon Dam",2352,"VT","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Versailles Peaking",7775,"OH","Electric Utility","IC","DFO","Petroleum Liquids"
"Verso Paper Quinnesec Mich Mill",50251,"MI","Industrial CHP","ST","BLQ, WDS","Wood/Wood Waste Biomass"
"Verwey-Hanford Dairy Digester #1",60918,"CA","IPP Non-CHP","IC","OBG","Other Waste Biomass"
"Vestaburg",1881,"MI","Electric Utility","GT, IC","DFO, NG","Multiple"
"Vestas Towers America, Inc.",57643,"CO","Industrial Non-CHP","WT","WND","Onshore Wind Turbine"
"Veyo Heat Recovery Project",60421,"UT","Electric Utility","ST","WH","All Other"
"Vickers",59190,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Vicksburg Solar",59605,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Victor Dry Farm Ranch A",58418,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Victor Dry Farm Ranch B",58419,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Victor J Daniel Jr",6073,"MS","Electric Utility","CA, CT, ST","BIT, NG","Multiple"
"Victor Mesa Linda B2",59269,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Victor Mesa Linda C2",59270,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Victor Mesa Linda D2",59271,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Victor Mesa Linda E2",59272,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Victor Valley CC CPV Solar",57254,"CA","Commercial Non-CHP","PV","SUN","Solar Photovoltaic"
"Victoria",3443,"TX","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Victoria Dam",1774,"MI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Victoria Texas Plant",10790,"TX","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Victory Garden (Tehachapi)",50532,"CA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Victory Garden Phase IV LLC",52160,"CA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Victory Mills",10902,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Victory Solar LLC",60764,"CO","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Victory Wind Farm",56379,"IA","Electric Utility","WT","WND","Onshore Wind Turbine"
"Vienna Operations",1564,"MD","IPP Non-CHP","GT, ST","DFO, RFO","Petroleum Liquids"
"Vienna Wind Farm",57874,"IA","Electric Utility","WT","WND","Onshore Wind Turbine"
"Viking",56147,"AK","Electric Utility","IC","DFO","Petroleum Liquids"
"Viking Energy of Lincoln",50772,"MI","IPP Non-CHP","ST","WDS","Wood/Wood Waste Biomass"
"Viking Energy of McBain",50770,"MI","IPP Non-CHP","ST","WDS","Wood/Wood Waste Biomass"
"Viking Energy of Northumberland",50771,"PA","IPP CHP","ST","WDS","Wood/Wood Waste Biomass"
"Viking Wind Partners",56153,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Village Creek Water Reclamation Facility",54520,"TX","Commercial CHP","GT, IC","NG, OBG","Multiple"
"Villisca Municipal Power Plant",1193,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Vinam",58450,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Vineland Headquarters",57742,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Vineland Mays Landing Solar",57660,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Vintner Solar",58509,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Vinton",1194,"IA","Electric Utility","IC","DFO","Petroleum Liquids"
"Viola",4139,"WI","Electric Utility","IC","DFO","Petroleum Liquids"
"Virginia",2018,"MN","Electric Utility","ST","WDS","Wood/Wood Waste Biomass"
"Virginia Beach",56693,"VA","IPP Non-CHP","IC","LFG","Landfill Gas"
"Virginia City Hybrid Energy Center",56808,"VA","Electric Utility","ST","BIT","Conventional Steam Coal"
"Virginia Tech Power Plant",56785,"VA","Commercial CHP","ST","NG","Natural Gas Steam Turbine"
"Vischer Ferry",2686,"NY","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Vista Grande HS at Casa Grande",58517,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Vitro Architectural Glass (PA)",58051,"PA","Industrial Non-CHP","IC","DFO","Petroleum Liquids"
"Vitro Flat Glass LLC",58053,"CA","Industrial Non-CHP","IC","DFO","Petroleum Liquids"
"Vogtle",649,"GA","Electric Utility","ST","NUC","Nuclear"
"Volkswagen Solar System",58401,"TN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Volta 1",290,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Volta 2",180,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Vuelta Solar",61245,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Vulcan-BN Geothermal Power Company",50210,"CA","IPP Non-CHP","ST","GEO","Geothermal"
"Vulcraft Solar",60365,"NY","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"W A Parish",3470,"TX","IPP Non-CHP","GT, ST","NG, SUB","Multiple"
"W E Warne",6196,"CA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"W H Hill",772,"HI","Electric Utility","ST","RFO","Petroleum Liquids"
"W H Weatherspoon",2716,"NC","Electric Utility","GT","DFO","Petroleum Liquids"
"W H Zimmer",6019,"OH","IPP Non-CHP","ST","BIT","Conventional Steam Coal"
"W K Sanders",678,"VT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"W Plant",59458,"CA","Commercial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"W R Gianelli",448,"CA","Electric Utility","PS","WAT","Hydroelectric Pumped Storage"
"W S Lee",3264,"SC","Electric Utility","GT, ST","NG","Multiple"
"W.A. Parish Carbon Capture Plant",58378,"TX","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"WC Landfill Energy LLC",57848,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"WCROC Wind Farm",57823,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"WEA Texas Bayonne",57383,"NJ","Electric Utility","PV","SUN","Solar Photovoltaic"
"WED Coventry 1",59301,"RI","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"WED Coventry 2",59302,"RI","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"WED Coventry 3",59305,"RI","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"WED Coventry 4",59306,"RI","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"WED Coventry 6",59314,"RI","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"WED NK Green",59295,"RI","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"WED Portsmouth One, LLC",61002,"RI","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"WFEC GenCo LLC",55655,"OK","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"WPPI Hartford DG",56266,"WI","Electric Utility","IC","DFO","Petroleum Liquids"
"WSACC Power Generation Facility",58518,"NC","IPP Non-CHP","--","--","--"
"WSMR I",58010,"NM","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"WWRF Solar Plant",56922,"CO","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"WWTP Power Generation Station",56036,"CA","Commercial CHP","IC","OBG","Other Waste Biomass"
"WYM 1250 Palmer LLC",60614,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wabash River",1010,"IN","Electric Utility","--","--","--"
"Wabash Valley Power IGCC",57842,"IN","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Wabuska",55988,"NV","IPP Non-CHP","ST","GEO","Geothermal"
"Waco Farm",58863,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Waddell",7164,"AZ","Electric Utility","PS","WAT","Hydroelectric Pumped Storage"
"Wadesboro Farm 1",61087,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wadesboro Farm 2",60575,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wadesboro Farm 3",60576,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wadham Energy LP",50293,"CA","IPP Non-CHP","ST","AB","Other Waste Biomass"
"Wading River",7146,"NY","Electric Utility","GT","DFO","Petroleum Liquids"
"Wadsworth",7580,"OH","Electric Utility","IC","DFO","Petroleum Liquids"
"Wagner Wind LLC",58233,"CA","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Wagon Trail LLC",56974,"OR","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Wagstaff Farm 1",58862,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wahoo",2310,"NE","Electric Utility","IC","DFO, NG","Multiple"
"Waiau",766,"HI","Electric Utility","GT, ST","DFO, RFO","Petroleum Liquids"
"Waiau Hydro",774,"HI","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Waihonu North Solar",58655,"HI","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Waihonu South Solar",58656,"HI","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wailuku River Hydroelectric",54827,"HI","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Waimea",768,"HI","Electric Utility","IC","DFO","Petroleum Liquids"
"Wainiha Hydro",10413,"HI","Industrial Non-CHP","HY","WAT","Conventional Hydroelectric"
"Wake County LFG Facility",59688,"NC","IPP Non-CHP","IC","LFG","Landfill Gas"
"Wake Wind Energy Center",58766,"TX","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"WakeSun LLC",60694,"MN","IPP Non-CHP","--","--","--"
"Wakefern Food Corp",58123,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wakefield",2311,"NE","Electric Utility","IC","NG","Natural Gas Internal Combustion Engine"
"Wal-Mart Truth or Consequences PV",60341,"NM","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Walden",10848,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Walgreens Woodland Distribution Center",57006,"CA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wallace",59050,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wallace Dam",6087,"GA","Electric Utility","HY, PS","WAT","Multiple"
"Wallenpaupack",3153,"PA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Wallingford Energy",55517,"CT","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Wallowa Falls",3041,"OR","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Wallys Wind Farm LLC",56585,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Walmart Casa Grande",57939,"AZ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Walnut",4256,"CA","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Walnut Creek Energy Park",57515,"CA","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Walnut Energy Center",56078,"CA","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Walnut Springs Solar",61370,"TX","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Walnut Wind Farm",56811,"IA","Electric Utility","WT","WND","Onshore Wind Turbine"
"Walpole Solar 2",58936,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Walt Disney World Solar Facility",59973,"FL","Electric Utility","PV","SUN","Solar Photovoltaic"
"Walter Bouldin Dam",4,"AL","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Walter C Beckjord",2830,"OH","Electric Utility","BA","MWH","Batteries"
"Walter F George",761,"GA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Walter Scott Jr Energy Center",1082,"IA","Electric Utility","ST","RC","Conventional Steam Coal"
"Walters",2715,"NC","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Walters Solar (FLS 260)",59603,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Walterville",3071,"OR","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Walton Bainbridge Power Facility",56015,"GA","IPP Non-CHP","GT","DFO","Petroleum Liquids"
"Walton County Power LLC",55128,"GA","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Walton Discover Power Facility",55138,"AL","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Walton Street Substation",56598,"MO","Electric Utility","IC","DFO","Petroleum Liquids"
"Wamego",1328,"KS","Electric Utility","IC","NG","Natural Gas Internal Combustion Engine"
"Wanapum",3888,"WA","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Wanship",3698,"UT","Electric Utility","HY","WAT","Conventional Hydroelectric"
"Wansley",6052,"GA","Electric Utility","GT, ST","BIT, DFO","Multiple"
"Wansley Combined Cycle",55965,"GA","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Wansley Unit 9",7946,"GA","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Wappinger Falls Hydroelectric",54573,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Wapsie Valley Creamery Back Up Generator",59379,"IA","Industrial Non-CHP","IC","DFO","Petroleum Liquids"
"Wapsipinicon Wind Project",56876,"MN","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Ward Butte Windfarm LLC",56975,"OR","IPP Non-CHP","WT","WND","Onshore Wind Turbine"
"Ward WTP",57607,"NC","Electric Utility","IC","DFO","Petroleum Liquids"
"Ware Shoals Hydro Project",10801,"SC","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Wareham MA 1 Community Solar",60443,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Warm Springs Hydro Project",54261,"CA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Warm Springs Power Enterprises",54721,"OR","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Warner Lambert",54604,"MI","Commercial CHP","GT, IC","DFO, NG","Multiple"
"Warren",3132,"PA","IPP Non-CHP","GT","DFO","Petroleum Liquids"
"Warren County",55939,"VA","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Warren County Solar",56888,"NJ","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Warren F Sam Beasley Generation Station",7962,"DE","Electric Utility","GT","NG","Natural Gas Fired Combustion Turbine"
"Warren Lumber Mill",50640,"AR","Industrial CHP","ST","WDS","Wood/Wood Waste Biomass"
"Warrensburg Hydroelectric",10218,"NY","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Warrenton Farm",58312,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Warrenton Terminal",8867,"OH","Electric Utility","--","--","--"
"Warrick",6705,"IN","IPP CHP","ST","BIT","Conventional Steam Coal"
"Warrior Ridge Hydro",10152,"PA","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Warsaw Farm",58848,"NC","Electric Utility","PV","SUN","Solar Photovoltaic"
"Warsaw I",59119,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Warsaw II",59120,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Wasatch Energy Systems Energy Recovery",55302,"UT","IPP CHP","ST","MSW","Municipal Solid Waste"
"Waseca Solar",60532,"MN","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Washington",1329,"KS","Electric Utility","IC","DFO","Petroleum Liquids"
"Washington Airport Solar LLC",58845,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Washington City Electric Generation",59660,"UT","Electric Utility","IC","NG","Natural Gas Internal Combustion Engine"
"Washington County Cogeneration Facility",7697,"AL","Electric Utility","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Washington County Power LLC",55332,"GA","IPP Non-CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Washington Energy Facility",55397,"OH","IPP Non-CHP","CA, CT","NG","Natural Gas Fired Combined Cycle"
"Washington Island",4148,"WI","Electric Utility","IC","DFO","Petroleum Liquids"
"Washington Millfield Solar, LLC",58846,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Washington White Post Solar LLC",58135,"NC","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
"Washoe",6532,"NV","IPP Non-CHP","HY","WAT","Conventional Hydroelectric"
"Wasson CO2 Removal Plant",52122,"TX","Industrial CHP","GT","NG","Natural Gas Fired Combustion Turbine"
"Waste Energy Services",50077,"MI","IPP CHP","IC","LFG","Landfill Gas"
"Waste Management Arden LFGTE",57014,"PA","IPP Non-CHP","IC","LFG","Landfill Gas"
"Waste Management Bethel LFGTE",56531,"VA","IPP Non-CHP","IC","LFG","Landfill Gas"
"Waste Management Columbia Ridge LFGTE",57015,"OR","IPP Non-CHP","IC","LFG","Landfill Gas"
"Waste Management Crossroads LFGTE",57016,"ME","IPP Non-CHP","IC","LFG","Landfill Gas"
"Waste Management Eco Vista LFGTE",57025,"AR","IPP Non-CHP","IC","LFG","Landfill Gas"
"Waste Management King George LFGTE",57022,"VA","IPP Non-CHP","GT","LFG","Landfill Gas"
"Waste Management Lockwood LFGTE",57166,"NV","IPP Non-CHP","IC","LFG","Landfill Gas"
"Waste Management Madison County LFGTE",57021,"NY","IPP Non-CHP","IC","LFG","Landfill Gas"
"Waste Management Middle Peninsula LFGTE",57018,"VA","IPP Non-CHP","IC","LFG","Landfill Gas"
"Waste Management Naples LFGTE Project",57168,"FL","IPP Non-CHP","IC","LFG","Landfill Gas"
"Waste Management Northern Oaks LFGTE",57024,"MI","IPP Non-CHP","IC","LFG","Landfill Gas"
"Waste Management Piedmont LFGTE Project",57169,"NC","IPP Non-CHP","IC","LFG","Landfill Gas"
"Waste Management Rolling Meadows LFGTE",57023,"KS","IPP Non-CHP","IC","LFG","Landfill Gas"
"Waste Management Simi Valley LFGTE",56535,"CA","IPP Non-CHP","--","--","--"
"Waste Water Plant Generator",56022,"KS","Electric Utility","IC","DFO","Petroleum Liquids"
"Waste Water Treatment Plant",59060,"MA","IPP Non-CHP","PV","SUN","Solar Photovoltaic"
